,datetime,content,title,channels
105,2018-11-21 20:11:29,【上海经信委要求梳理推荐拟挂牌科创板企业】上海经信委发给上海辖区相关部门和单位的通知表示，按照市领导要求，为做好上交所设立科创板并试点注册制的准备工作，要求各有关单位及部门按要求，梳理并推荐拟挂牌科创板的优质企业名单。投行人士对此评述认为，上海经信委的征集企业指标不代表科创板的门槛，仅仅只能作为上海市摸底该市优质科技企业参考。此说法也得到了接近上交所人士的认可，该人士还进一步透露，科创板挂牌门槛等相关制度目前并未正式出来，也还未正式确定，一切都还在酝酿和讨论之中。（券商中国）,,"[{'id': '1', 'name': '宏观'}, {'id': '9', 'name': '焦点'}]"
106,2018-11-21 20:01:54,英国北爱尔兰民主统一党（DUP）议员Wilson：在脱欧问题上，我们必须向首相发出一些警告信号。若首相违背在脱欧和北爱尔兰问题上的承诺，首相将承担相应后果。,,"[{'id': '1', 'name': '宏观'}]"
107,2018-11-21 20:00:17,美国11月16日当周MBA抵押贷款申请活动指数周环比 -0.1%，前值 -3.2%。,,"[{'id': '1', 'name': '宏观'}]"
108,2018-11-21 19:59:46,苹果美股盘前跌0.3%，此前一度涨1.1%。,,"[{'id': '3', 'name': '公司'}]"
109,2018-11-21 19:59:37,【FT：G20公报草案并未明确承诺对抗贸易保护主义】据英国金融时报，阿根廷G20公报草案呼吁各国“认识到多边贸易体系的重要性”，“努力保持市场开放，确保公平竞争环境”，但并未明确承诺对抗保护主义。而自2008年G20峰会创立以来，对抗保护主义一直是G20承诺的主要内容。公报内容仍在谈判中，仍有可能作出调整。,,"[{'id': '1', 'name': '宏观'}, {'id': '9', 'name': '焦点'}]"
110,2018-11-21 19:59:03,【韩正调研北京大兴国际机场建设，要求便捷高效对接雄安新区和北京城市副中心】国务院副总理韩正20日就北京大兴国际机场建设情况进行调研。韩正强调，大兴机场要在服务国家战略中发挥重要作用，主动融入京津冀协同发展，科学规划、加快建设轨道交通，实现大兴机场与首都机场的快速连接，便捷高效对接雄安新区和北京城市副中心。要积极谋划临空经济区和综合保税区建设，充分发挥大兴机场的辐射带动作用。（新华社）,,"[{'id': '1', 'name': '宏观'}]"
111,2018-11-21 19:57:19,【禾丰牧业：拟推1662万股限制性股票】禾丰牧业11月21日晚间公告，公司拟向394名激励对象授予1662万股公司限制性股票，约占公司总股本的2%。限制性股票的授予价格为每股4.85元。业绩考核条件为：以2017年净利润为基数，2019年-2021年的净利润增长率分别不低于25%、37.5%、51.25%。公司最新股价报8.13元。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
112,2018-11-21 19:55:54,【ST昌九四连板提示风险：股价与基本面存在明显差异】连续四日涨停的ST昌九11月21日晚间披露风险提示公告，近日，公司股票价格连续多个交易日大幅波动，股票价格单边波动与同期大盘指数、板块指数产生较大偏离。公司股票价格市盈率比偏高，已与公司每股净资产发生较大偏离，与公司股票基本面存在明显差异。控股股东正在筹划涉及公司的重大事项，可能涉及重大资产重组，但该事项尚在初步论证、讨论筹划阶段，是否实施存在重大不确定性。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
113,2018-11-21 19:52:47,意大利10年期国债收益率下跌15个基点至3.46%。,,"[{'id': '5', 'name': '市场'}]"
114,2018-11-21 19:49:21,【正平股份：中标3.15亿元工程项目】正平股份11月21日晚间公告，公司成为安徽省颍上县高铁新区路网（颍铁一路、颍高三路）及站前广场项目工程总承包中标人。中标合同价约为3.15亿元，约占公司2017年营业收入的21.20%。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
115,2018-11-21 19:48:33,【精工钢构：中标3.21亿元交通枢纽工程项目】精工钢构11月21日晚间公告，控股子公司浙江精工成功中标绍兴南部综合交通枢纽建设工程项目，中标金额3.21亿元。这是公司首次以总承包模式通过装配式技术体系承接的交通枢纽工程。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
116,2018-11-21 19:48:02,【富士康据称将会削减29亿美元成本】苹果最大iPhone组装厂富士康计划大幅削减29亿美元成本，计划削减10%的非技术性员工，富士康表示，接下来将会面临着困难且竞争激烈的一年。,,"[{'id': '3', 'name': '公司'}, {'id': '9', 'name': '焦点'}]"
117,2018-11-21 19:47:21,英国工党影子财政大臣McDonnell：当前我们还没有陷入缺乏信心的境地。我们并不急于对英国政府进行不信任投票。如果首相梅不在脱欧协议中加入一些永久性因素，我们将投票反对该协议。,,"[{'id': '1', 'name': '宏观'}]"
118,2018-11-21 19:46:42,【澄星股份：拟4亿现金收购云南雷打滩水电55%股权】澄星股份11月21日晚间公告，拟支付4.06亿元现金收购公司控股股东澄星集团持有的云南雷打滩水电55%股权。本次交易完成后，雷打滩水电将纳入公司合并范围。以上股权目前处于质押状态，不涉及诉讼、仲裁事项或查封、冻结等司法程序措施、不存在妨碍权属转移的其他情况。此外，公司拟以支付1227万元现金方式收购澄星集团持有的贵州兴润益100%的股权。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
119,2018-11-21 19:43:35,【工行、中行现大宗交易 买卖均为机构席位】工商银行、中国银行21日微幅收涨，分别报5.36元、3.61元。盘后数据显示，两股均出现一笔买卖方都为机构专用席位的大宗交易，成交金额分别为11.13亿元、7.51亿元，成交价格与收盘价持平。,,"[{'id': '3', 'name': '公司'}]"
120,2018-11-21 19:42:54,【11月21日周三《新闻联播》主要内容】1、习近平会见菲律宾众议长和参议长。2、习近平结束对巴布亚新几内亚独立国、文莱达鲁萨兰国、菲律宾共和国国事访问并在巴新同建交太平洋岛国领导人会晤，出席亚太经合组织第二十六次领导人非正式会议回到北京。3、引领开放合作潮流 开启共同发展新程——习近平主席亚太之行成果丰硕。4、李克强主持召开国务院常务会议，部署推进物流枢纽布局建设，促进提高国民经济运行质量和效率。5、韩正调研北京大兴国际机场建设。6、【支持民营企业在行动】四川：政策组合拳助力民营经济发展。7、国新办就改革开放与民营经济发展举行发布会。8、国家药监局：优先审评申请可即到即审。,,"[{'id': '1', 'name': '宏观'}, {'id': '9', 'name': '焦点'}]"
121,2018-11-21 19:41:51,【徕木股份：拟配股募资不超3亿元补血】徕木股份11月21日晚间公告，公司拟按每10股配售不超过3股的比例向全体股东配售。本次配股预计募集资金总额不超过3亿元，扣除发行费用后全部用于补充公司流动资金及偿还银行贷款。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
122,2018-11-21 19:39:04,证监会副主席李超：今年前10个月，共有89家企业实现IPO，累计融资金额1239亿元，其中高新技术企业占比超过80%。,,"[{'id': '1', 'name': '宏观'}, {'id': '9', 'name': '焦点'}]"
123,2018-11-21 19:37:01,欧盟经济事务专员Moscovici：针对意大利预算，欧盟的行动是合理的。,,"[{'id': '1', 'name': '宏观'}]"
124,2018-11-21 19:36:03,证监会副主席李超：加快数字化转型，推动资本市场健康发展。,,"[{'id': '1', 'name': '宏观'}]"
125,2018-11-21 19:35:48,【鄂尔多斯：拟24.53亿元收购电力冶金14.06%股权】鄂尔多斯21日晚公告，公司拟以7.47元/股发行3.28亿股，作价24.53亿元收购控股股东羊绒集团持有的电力冶金14.06%股权。公司同时拟募集不超5亿元配套资金，羊绒集团拟认购不低于5000万元。交易完成后，公司持有电力冶金股权比例将达77.97%。电力冶金矿业权资产2019年-2021年预测净利润不低于5.2亿元、5.3亿元及4.95亿元，三年累计净利润不低于15.45亿元。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
126,2018-11-21 19:35:15,中债金融估值中心：今日利率债市场收益率整体小幅波动。具体来看，SKY_3M上行2BP至2.34%；SKY_10Y下行1BP至3.37%。,,"[{'id': '5', 'name': '市场'}]"
127,2018-11-21 19:34:39,意大利副总理Salvini：欧盟的制裁将是对意大利人的不尊重。相信可以避免欧盟制裁。,,"[{'id': '1', 'name': '宏观'}]"
128,2018-11-21 19:33:39,欧元/美元升至日高，日内涨幅0.4%，现报1.1415。,,"[{'id': '5', 'name': '市场'}]"
129,2018-11-21 19:33:06,【华龙一号全球首堆预计2020年建成投产】“目前，中核集团海内外在建‘华龙一号’核电机组共4台，工程建设各节点均按期或提前完成，是全球唯一按照进度计划在建的三代压水堆核电项目。”中核集团党组书记、董事长余剑锋在11月15日召开的中核集团改革开放四十周年新闻发布会上透露了“华龙一号”机组的最新进展。余剑锋明确表示，“华龙一号”全球首堆有望于2020年建成投产。（中国核网）,,"[{'id': '1', 'name': '宏观'}]"
130,2018-11-21 19:29:56,美联储可能最早在春季暂停加息周期。（MNI）,,"[{'id': '1', 'name': '宏观'}, {'id': '9', 'name': '焦点'}]"
131,2018-11-21 19:29:05,共进股份：大股东及一致人拟6个月内减持不超过2%。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
132,2018-11-21 19:26:00,宝钢股份公告称，未与鞍钢集团就合并问题进行过任何的商谈或意思表示。,,"[{'id': '3', 'name': '公司'}, {'id': '9', 'name': '焦点'}]"
133,2018-11-21 19:24:17,【贝恩：今年中国内地奢侈品销售总额有望达到230亿欧元】贝恩公司今日发布的《2018年全球奢侈品行业研究报告》显示，2018年，全球奢侈品市场销售额（包含奢侈品和奢侈体验）在汇率恒定的情况下增长5%，达到1.2万亿欧元。各个细分领域均呈正增长之势，其中个人奢侈品市场表现尤为突出，销售额增长6%，达到2600亿欧元。从销售额来看，中国内地市场的奢侈品销售总额有望达到230亿欧元。（新京报）,,"[{'id': '3', 'name': '公司'}]"
134,2018-11-21 19:23:13,意大利总理Conte：意大利政府认为预算草案是有效的。,,"[{'id': '1', 'name': '宏观'}]"
135,2018-11-21 19:20:30,欧盟称，有理由对意大利启动超额赤字程序， 意大利预算严重违背财政规则。,,"[{'id': '1', 'name': '宏观'}]"
136,2018-11-21 19:19:58,意大利总理称，政府相信自己的预算方案，将于周六与欧盟委员会主席容克讨论预算问题。 欧盟委员会称，容克取消周四周五出访西班牙的计划，将留在布鲁塞尔。,,"[{'id': '1', 'name': '宏观'}]"
137,2018-11-21 19:13:19,意大利副总理Salvini称，将继续与欧盟讨论预算问题。,,"[{'id': '1', 'name': '宏观'}]"
138,2018-11-21 19:10:48,"迪尔农机第四财季经调整后EPS 2.3美元，市场预期2.45美元。
第四财季净销售83.4亿美元，市场预期86.4亿美元。
迪尔农机预计财年净利润36亿美元，市场预期37亿美元。",,"[{'id': '3', 'name': '公司'}]"
139,2018-11-21 19:08:53,【博信股份：拟6900万元转让博成市政100%股权】博信股份11月21日晚间公告，拟将持有的博成市政100%的股权以6900万元的价格转让给前海烜卓。通过本次交易，公司将剥离市政工程业务，集中资源投入到智能硬件及相关衍生产品业务。,,"[{'id': '3', 'name': '公司'}, {'id': '10', 'name': 'A股'}]"
140,2018-11-21 19:08:32,据悉欧盟认为意大利违反债务减免承诺，意大利预算存在严重的违规风险。,,"[{'id': '1', 'name': '宏观'}]"
141,2018-11-21 19:06:45,【小米瞄上电纸书市场 正研发对标Kindle产品】小米智能硬件部总经理唐沐证实，小米确实正在做类似亚马逊Kindle的电纸书产品，由生态链企业负责。唐沐同时表示，看好该业务的电纸书产品市场。（每日经济新闻）,,"[{'id': '3', 'name': '公司'}]"
142,2018-11-21 19:04:36,【称被指雇水军打压竞争，吉利汽车诉百度公司侵犯名誉权】因认为百家号平台的用户发布不实信息损害了自身的商业信誉和商品声誉，浙江吉利控股集团汽车销售有限公司以侵犯名誉权为由，将平台开发者和经营者北京百度网讯科技有限公司诉至法院，要求百度公司停止侵权，赔礼道歉，并披露相关用户信息。日前，海淀法院受理了此案。,,"[{'id': '3', 'name': '公司'}]"
143,2018-11-21 19:01:12,【教育部：全国各地已整改有问题的校外培训机构近60%】截至2018年11月15日，全国2963个县（市、区）已启动专项治理整改工作，其中1247县（市、区）已基本完成专项治理整改任务，县（市、区）完成率42.09%。全国共摸排校外培训机构401050所，存在问题机构272842所，现已完成整改163203所，完成整改率59.82%。,,"[{'id': '1', 'name': '宏观'}]"
